platform,query_name,tpch_ref,category,scale_factor,run_number,exec_time_s,mean_time_s,std_time_s,min_time_s,max_time_s,memory_before_mb,memory_after_mb,memory_delta_mb,network_rtt_ms,timestamp
duckdb_local,Q19_simple,Q19,simple_select,5,13,0.212275,0.218887,0.009659,0.210214,0.246128,164.22,158.52,-5.7,0.0,2026-04-27 12:11:35
duckdb_local,Q19_simple,Q19,simple_select,5,14,0.212299,0.218887,0.009659,0.210214,0.246128,164.22,158.52,-5.7,0.0,2026-04-27 12:11:35
duckdb_local,Q19_simple,Q19,simple_select,5,15,0.210214,0.218887,0.009659,0.210214,0.246128,164.22,158.52,-5.7,0.0,2026-04-27 12:11:35
duckdb_local,Q19_simple,Q19,simple_select,5,16,0.245471,0.218887,0.009659,0.210214,0.246128,164.22,158.52,-5.7,0.0,2026-04-27 12:11:35
duckdb_local,Q19_simple,Q19,simple_select,5,17,0.217057,0.218887,0.009659,0.210214,0.246128,164.22,158.52,-5.7,0.0,2026-04-27 12:11:35
duckdb_local,Q19_simple,Q19,simple_select,5,18,0.217759,0.218887,0.009659,0.210214,0.246128,164.22,158.52,-5.7,0.0,2026-04-27 12:11:35
duckdb_local,Q19_simple,Q19,simple_select,5,19,0.211194,0.218887,0.009659,0.210214,0.246128,164.22,158.52,-5.7,0.0,2026-04-27 12:11:35
duckdb_local,Q19_simple,Q19,simple_select,5,20,0.215888,0.218887,0.009659,0.210214,0.246128,164.22,158.52,-5.7,0.0,2026-04-27 12:11:35
duckdb_local,Q19_simple,Q19,simple_select,5,21,0.219188,0.218887,0.009659,0.210214,0.246128,164.22,158.52,-5.7,0.0,2026-04-27 12:11:35
duckdb_local,Q19_simple,Q19,simple_select,5,22,0.217029,0.218887,0.009659,0.210214,0.246128,164.22,158.52,-5.7,0.0,2026-04-27 12:11:35
duckdb_local,Q19_simple,Q19,simple_select,5,23,0.210352,0.218887,0.009659,0.210214,0.246128,164.22,158.52,-5.7,0.0,2026-04-27 12:11:35
duckdb_local,Q19_simple,Q19,simple_select,5,24,0.214068,0.218887,0.009659,0.210214,0.246128,164.22,158.52,-5.7,0.0,2026-04-27 12:11:35
duckdb_local,Q19_simple,Q19,simple_select,5,25,0.222224,0.218887,0.009659,0.210214,0.246128,164.22,158.52,-5.7,0.0,2026-04-27 12:11:35
duckdb_local,Q19_simple,Q19,simple_select,5,26,0.211506,0.218887,0.009659,0.210214,0.246128,164.22,158.52,-5.7,0.0,2026-04-27 12:11:35
duckdb_local,Q19_simple,Q19,simple_select,5,27,0.215504,0.218887,0.009659,0.210214,0.246128,164.22,158.52,-5.7,0.0,2026-04-27 12:11:35
duckdb_local,Q19_simple,Q19,simple_select,5,28,0.218983,0.218887,0.009659,0.210214,0.246128,164.22,158.52,-5.7,0.0,2026-04-27 12:11:35
duckdb_local,Q19_simple,Q19,simple_select,5,29,0.220397,0.218887,0.009659,0.210214,0.246128,164.22,158.52,-5.7,0.0,2026-04-27 12:11:35
duckdb_local,Q19_simple,Q19,simple_select,5,30,0.220294,0.218887,0.009659,0.210214,0.246128,164.22,158.52,-5.7,0.0,2026-04-27 12:11:35
duckdb_local,Q3_join,Q3,join,5,11,0.242846,0.209634,0.00918,0.200429,0.242846,180.56,186.3,5.74,0.0,2026-04-27 12:21:09
duckdb_local,Q3_join,Q3,join,5,12,0.213718,0.209634,0.00918,0.200429,0.242846,180.56,186.3,5.74,0.0,2026-04-27 12:21:09
duckdb_local,Q3_join,Q3,join,5,13,0.206254,0.209634,0.00918,0.200429,0.242846,180.56,186.3,5.74,0.0,2026-04-27 12:21:09
duckdb_local,Q3_join,Q3,join,5,14,0.214055,0.209634,0.00918,0.200429,0.242846,180.56,186.3,5.74,0.0,2026-04-27 12:21:09
duckdb_local,Q3_join,Q3,join,5,15,0.202745,0.209634,0.00918,0.200429,0.242846,180.56,186.3,5.74,0.0,2026-04-27 12:21:09
duckdb_local,Q3_join,Q3,join,5,16,0.206501,0.209634,0.00918,0.200429,0.242846,180.56,186.3,5.74,0.0,2026-04-27 12:21:09
duckdb_local,Q3_join,Q3,join,5,17,0.201601,0.209634,0.00918,0.200429,0.242846,180.56,186.3,5.74,0.0,2026-04-27 12:21:09
duckdb_local,Q3_join,Q3,join,5,18,0.212716,0.209634,0.00918,0.200429,0.242846,180.56,186.3,5.74,0.0,2026-04-27 12:21:09
duckdb_local,Q3_join,Q3,join,5,19,0.203335,0.209634,0.00918,0.200429,0.242846,180.56,186.3,5.74,0.0,2026-04-27 12:21:09
duckdb_local,Q3_join,Q3,join,5,20,0.205272,0.209634,0.00918,0.200429,0.242846,180.56,186.3,5.74,0.0,2026-04-27 12:21:09
duckdb_local,Q3_join,Q3,join,5,21,0.202608,0.209634,0.00918,0.200429,0.242846,180.56,186.3,5.74,0.0,2026-04-27 12:21:09
duckdb_local,Q3_join,Q3,join,5,22,0.216759,0.209634,0.00918,0.200429,0.242846,180.56,186.3,5.74,0.0,2026-04-27 12:21:09
duckdb_local,Q3_join,Q3,join,5,23,0.21293,0.209634,0.00918,0.200429,0.242846,180.56,186.3,5.74,0.0,2026-04-27 12:21:09
duckdb_local,Q3_join,Q3,join,5,24,0.209545,0.209634,0.00918,0.200429,0.242846,180.56,186.3,5.74,0.0,2026-04-27 12:21:09
duckdb_local,Q3_join,Q3,join,5,25,0.200429,0.209634,0.00918,0.200429,0.242846,180.56,186.3,5.74,0.0,2026-04-27 12:21:09
duckdb_local,Q3_join,Q3,join,5,26,0.205293,0.209634,0.00918,0.200429,0.242846,180.56,186.3,5.74,0.0,2026-04-27 12:21:09
duckdb_local,Q3_join,Q3,join,5,27,0.217409,0.209634,0.00918,0.200429,0.242846,180.56,186.3,5.74,0.0,2026-04-27 12:21:09
duckdb_local,Q3_join,Q3,join,5,28,0.201457,0.209634,0.00918,0.200429,0.242846,180.56,186.3,5.74,0.0,2026-04-27 12:21:09
duckdb_local,Q3_join,Q3,join,5,29,0.208035,0.209634,0.00918,0.200429,0.242846,180.56,186.3,5.74,0.0,2026-04-27 12:21:09
duckdb_local,Q3_join,Q3,join,5,30,0.209176,0.209634,0.00918,0.200429,0.242846,180.56,186.3,5.74,0.0,2026-04-27 12:21:09
duckdb_local,Q5_join,Q5,join,5,11,0.251039,0.238906,0.007761,0.226538,0.255234,196.63,197.08,0.44,0.0,2026-04-27 12:30:44
duckdb_local,Q5_join,Q5,join,5,12,0.239684,0.238906,0.007761,0.226538,0.255234,196.63,197.08,0.44,0.0,2026-04-27 12:30:44
duckdb_local,Q5_join,Q5,join,5,13,0.240685,0.238906,0.007761,0.226538,0.255234,196.63,197.08,0.44,0.0,2026-04-27 12:30:44
duckdb_local,Q5_join,Q5,join,5,14,0.243933,0.238906,0.007761,0.226538,0.255234,196.63,197.08,0.44,0.0,2026-04-27 12:30:44
duckdb_local,Q5_join,Q5,join,5,15,0.232625,0.238906,0.007761,0.226538,0.255234,196.63,197.08,0.44,0.0,2026-04-27 12:30:44
duckdb_local,Q5_join,Q5,join,5,16,0.232102,0.238906,0.007761,0.226538,0.255234,196.63,197.08,0.44,0.0,2026-04-27 12:30:44
duckdb_local,Q5_join,Q5,join,5,17,0.255234,0.238906,0.007761,0.226538,0.255234,196.63,197.08,0.44,0.0,2026-04-27 12:30:44
duckdb_local,Q5_join,Q5,join,5,18,0.240066,0.238906,0.007761,0.226538,0.255234,196.63,197.08,0.44,0.0,2026-04-27 12:30:44
duckdb_local,Q5_join,Q5,join,5,19,0.232009,0.238906,0.007761,0.226538,0.255234,196.63,197.08,0.44,0.0,2026-04-27 12:30:44
duckdb_local,Q5_join,Q5,join,5,20,0.230925,0.238906,0.007761,0.226538,0.255234,196.63,197.08,0.44,0.0,2026-04-27 12:30:44
duckdb_local,Q5_join,Q5,join,5,21,0.239102,0.238906,0.007761,0.226538,0.255234,196.63,197.08,0.44,0.0,2026-04-27 12:30:44
duckdb_local,Q5_join,Q5,join,5,22,0.228426,0.238906,0.007761,0.226538,0.255234,196.63,197.08,0.44,0.0,2026-04-27 12:30:44
duckdb_local,Q5_join,Q5,join,5,23,0.232638,0.238906,0.007761,0.226538,0.255234,196.63,197.08,0.44,0.0,2026-04-27 12:30:44
duckdb_local,Q5_join,Q5,join,5,24,0.241162,0.238906,0.007761,0.226538,0.255234,196.63,197.08,0.44,0.0,2026-04-27 12:30:44
duckdb_local,Q5_join,Q5,join,5,25,0.237618,0.238906,0.007761,0.226538,0.255234,196.63,197.08,0.44,0.0,2026-04-27 12:30:44
duckdb_local,Q5_join,Q5,join,5,26,0.241001,0.238906,0.007761,0.226538,0.255234,196.63,197.08,0.44,0.0,2026-04-27 12:30:44
duckdb_local,Q5_join,Q5,join,5,27,0.236307,0.238906,0.007761,0.226538,0.255234,196.63,197.08,0.44,0.0,2026-04-27 12:30:44
duckdb_local,Q5_join,Q5,join,5,28,0.243084,0.238906,0.007761,0.226538,0.255234,196.63,197.08,0.44,0.0,2026-04-27 12:30:44
duckdb_local,Q5_join,Q5,join,5,29,0.253936,0.238906,0.007761,0.226538,0.255234,196.63,197.08,0.44,0.0,2026-04-27 12:30:44
duckdb_local,Q5_join,Q5,join,5,30,0.226538,0.238906,0.007761,0.226538,0.255234,196.63,197.08,0.44,0.0,2026-04-27 12:30:44
duckdb_local,Q10_join,Q10,join,5,11,0.310568,0.285403,0.014151,0.267705,0.327341,217.16,217.57,0.41,0.0,2026-04-27 12:40:20
duckdb_local,Q10_join,Q10,join,5,12,0.276654,0.285403,0.014151,0.267705,0.327341,217.16,217.57,0.41,0.0,2026-04-27 12:40:20
duckdb_local,Q10_join,Q10,join,5,13,0.267705,0.285403,0.014151,0.267705,0.327341,217.16,217.57,0.41,0.0,2026-04-27 12:40:20
duckdb_local,Q10_join,Q10,join,5,14,0.276363,0.285403,0.014151,0.267705,0.327341,217.16,217.57,0.41,0.0,2026-04-27 12:40:20
duckdb_local,Q10_join,Q10,join,5,15,0.287654,0.285403,0.014151,0.267705,0.327341,217.16,217.57,0.41,0.0,2026-04-27 12:40:20
duckdb_local,Q10_join,Q10,join,5,16,0.284648,0.285403,0.014151,0.267705,0.327341,217.16,217.57,0.41,0.0,2026-04-27 12:40:20
duckdb_local,Q10_join,Q10,join,5,17,0.275445,0.285403,0.014151,0.267705,0.327341,217.16,217.57,0.41,0.0,2026-04-27 12:40:20
duckdb_local,Q10_join,Q10,join,5,18,0.282711,0.285403,0.014151,0.267705,0.327341,217.16,217.57,0.41,0.0,2026-04-27 12:40:20
duckdb_local,Q10_join,Q10,join,5,19,0.274431,0.285403,0.014151,0.267705,0.327341,217.16,217.57,0.41,0.0,2026-04-27 12:40:20
duckdb_local,Q10_join,Q10,join,5,20,0.307593,0.285403,0.014151,0.267705,0.327341,217.16,217.57,0.41,0.0,2026-04-27 12:40:20
duckdb_local,Q10_join,Q10,join,5,21,0.285893,0.285403,0.014151,0.267705,0.327341,217.16,217.57,0.41,0.0,2026-04-27 12:40:20
duckdb_local,Q10_join,Q10,join,5,22,0.287111,0.285403,0.014151,0.267705,0.327341,217.16,217.57,0.41,0.0,2026-04-27 12:40:20
duckdb_local,Q10_join,Q10,join,5,23,0.274421,0.285403,0.014151,0.267705,0.327341,217.16,217.57,0.41,0.0,2026-04-27 12:40:20
duckdb_local,Q10_join,Q10,join,5,24,0.276821,0.285403,0.014151,0.267705,0.327341,217.16,217.57,0.41,0.0,2026-04-27 12:40:20
duckdb_local,Q10_join,Q10,join,5,25,0.278935,0.285403,0.014151,0.267705,0.327341,217.16,217.57,0.41,0.0,2026-04-27 12:40:20
duckdb_local,Q10_join,Q10,join,5,26,0.283374,0.285403,0.014151,0.267705,0.327341,217.16,217.57,0.41,0.0,2026-04-27 12:40:20
duckdb_local,Q10_join,Q10,join,5,27,0.274235,0.285403,0.014151,0.267705,0.327341,217.16,217.57,0.41,0.0,2026-04-27 12:40:20
duckdb_local,Q10_join,Q10,join,5,28,0.283944,0.285403,0.014151,0.267705,0.327341,217.16,217.57,0.41,0.0,2026-04-27 12:40:20
duckdb_local,Q10_join,Q10,join,5,29,0.327341,0.285403,0.014151,0.267705,0.327341,217.16,217.57,0.41,0.0,2026-04-27 12:40:20
duckdb_local,Q10_join,Q10,join,5,30,0.292211,0.285403,0.014151,0.267705,0.327341,217.16,217.57,0.41,0.0,2026-04-27 12:40:20
duckdb_local,Q1_agg,Q1,aggregation,5,11,0.227401,0.219705,0.003205,0.21507,0.227401,177.93,174.82,-3.11,0.0,2026-04-27 12:49:55
duckdb_local,Q1_agg,Q1,aggregation,5,12,0.220799,0.219705,0.003205,0.21507,0.227401,177.93,174.82,-3.11,0.0,2026-04-27 12:49:55
duckdb_local,Q1_agg,Q1,aggregation,5,13,0.216962,0.219705,0.003205,0.21507,0.227401,177.93,174.82,-3.11,0.0,2026-04-27 12:49:55
duckdb_local,Q1_agg,Q1,aggregation,5,14,0.217016,0.219705,0.003205,0.21507,0.227401,177.93,174.82,-3.11,0.0,2026-04-27 12:49:55
duckdb_local,Q1_agg,Q1,aggregation,5,15,0.220423,0.219705,0.003205,0.21507,0.227401,177.93,174.82,-3.11,0.0,2026-04-27 12:49:55
duckdb_local,Q1_agg,Q1,aggregation,5,16,0.220674,0.219705,0.003205,0.21507,0.227401,177.93,174.82,-3.11,0.0,2026-04-27 12:49:55
duckdb_local,Q1_agg,Q1,aggregation,5,17,0.223307,0.219705,0.003205,0.21507,0.227401,177.93,174.82,-3.11,0.0,2026-04-27 12:49:55
duckdb_local,Q1_agg,Q1,aggregation,5,18,0.216736,0.219705,0.003205,0.21507,0.227401,177.93,174.82,-3.11,0.0,2026-04-27 12:49:55
duckdb_local,Q1_agg,Q1,aggregation,5,19,0.221403,0.219705,0.003205,0.21507,0.227401,177.93,174.82,-3.11,0.0,2026-04-27 12:49:55
duckdb_local,Q1_agg,Q1,aggregation,5,20,0.217873,0.219705,0.003205,0.21507,0.227401,177.93,174.82,-3.11,0.0,2026-04-27 12:49:55
duckdb_local,Q1_agg,Q1,aggregation,5,21,0.224333,0.219705,0.003205,0.21507,0.227401,177.93,174.82,-3.11,0.0,2026-04-27 12:49:55
duckdb_local,Q1_agg,Q1,aggregation,5,22,0.218738,0.219705,0.003205,0.21507,0.227401,177.93,174.82,-3.11,0.0,2026-04-27 12:49:55
duckdb_local,Q1_agg,Q1,aggregation,5,23,0.21648,0.219705,0.003205,0.21507,0.227401,177.93,174.82,-3.11,0.0,2026-04-27 12:49:55
duckdb_local,Q1_agg,Q1,aggregation,5,24,0.220267,0.219705,0.003205,0.21507,0.227401,177.93,174.82,-3.11,0.0,2026-04-27 12:49:55
duckdb_local,Q1_agg,Q1,aggregation,5,25,0.224743,0.219705,0.003205,0.21507,0.227401,177.93,174.82,-3.11,0.0,2026-04-27 12:49:55
duckdb_local,Q1_agg,Q1,aggregation,5,26,0.216862,0.219705,0.003205,0.21507,0.227401,177.93,174.82,-3.11,0.0,2026-04-27 12:49:55
duckdb_local,Q1_agg,Q1,aggregation,5,27,0.216639,0.219705,0.003205,0.21507,0.227401,177.93,174.82,-3.11,0.0,2026-04-27 12:49:55
duckdb_local,Q1_agg,Q1,aggregation,5,28,0.21507,0.219705,0.003205,0.21507,0.227401,177.93,174.82,-3.11,0.0,2026-04-27 12:49:55
duckdb_local,Q1_agg,Q1,aggregation,5,29,0.218008,0.219705,0.003205,0.21507,0.227401,177.93,174.82,-3.11,0.0,2026-04-27 12:49:55
duckdb_local,Q1_agg,Q1,aggregation,5,30,0.220365,0.219705,0.003205,0.21507,0.227401,177.93,174.82,-3.11,0.0,2026-04-27 12:49:55
duckdb_local,Q4_agg,Q4,aggregation,5,11,0.152753,0.146165,0.006206,0.138746,0.157573,196.0,199.2,3.2,0.0,2026-04-27 12:59:28
duckdb_local,Q4_agg,Q4,aggregation,5,12,0.140504,0.146165,0.006206,0.138746,0.157573,196.0,199.2,3.2,0.0,2026-04-27 12:59:28
duckdb_local,Q4_agg,Q4,aggregation,5,13,0.139717,0.146165,0.006206,0.138746,0.157573,196.0,199.2,3.2,0.0,2026-04-27 12:59:28
duckdb_local,Q4_agg,Q4,aggregation,5,14,0.141606,0.146165,0.006206,0.138746,0.157573,196.0,199.2,3.2,0.0,2026-04-27 12:59:28
duckdb_local,Q4_agg,Q4,aggregation,5,15,0.141606,0.146165,0.006206,0.138746,0.157573,196.0,199.2,3.2,0.0,2026-04-27 12:59:28
duckdb_local,Q4_agg,Q4,aggregation,5,16,0.146997,0.146165,0.006206,0.138746,0.157573,196.0,199.2,3.2,0.0,2026-04-27 12:59:28
duckdb_local,Q4_agg,Q4,aggregation,5,17,0.142556,0.146165,0.006206,0.138746,0.157573,196.0,199.2,3.2,0.0,2026-04-27 12:59:28
duckdb_local,Q4_agg,Q4,aggregation,5,18,0.146532,0.146165,0.006206,0.138746,0.157573,196.0,199.2,3.2,0.0,2026-04-27 12:59:28
duckdb_local,Q4_agg,Q4,aggregation,5,19,0.139402,0.146165,0.006206,0.138746,0.157573,196.0,199.2,3.2,0.0,2026-04-27 12:59:28
duckdb_local,Q4_agg,Q4,aggregation,5,20,0.13936,0.146165,0.006206,0.138746,0.157573,196.0,199.2,3.2,0.0,2026-04-27 12:59:28
duckdb_local,Q4_agg,Q4,aggregation,5,21,0.154742,0.146165,0.006206,0.138746,0.157573,196.0,199.2,3.2,0.0,2026-04-27 12:59:28
duckdb_local,Q4_agg,Q4,aggregation,5,22,0.157573,0.146165,0.006206,0.138746,0.157573,196.0,199.2,3.2,0.0,2026-04-27 12:59:28
duckdb_local,Q4_agg,Q4,aggregation,5,23,0.138746,0.146165,0.006206,0.138746,0.157573,196.0,199.2,3.2,0.0,2026-04-27 12:59:28
duckdb_local,Q4_agg,Q4,aggregation,5,24,0.150043,0.146165,0.006206,0.138746,0.157573,196.0,199.2,3.2,0.0,2026-04-27 12:59:28
duckdb_local,Q4_agg,Q4,aggregation,5,25,0.142577,0.146165,0.006206,0.138746,0.157573,196.0,199.2,3.2,0.0,2026-04-27 12:59:28
duckdb_local,Q4_agg,Q4,aggregation,5,26,0.149046,0.146165,0.006206,0.138746,0.157573,196.0,199.2,3.2,0.0,2026-04-27 12:59:28
duckdb_local,Q4_agg,Q4,aggregation,5,27,0.148083,0.146165,0.006206,0.138746,0.157573,196.0,199.2,3.2,0.0,2026-04-27 12:59:28
duckdb_local,Q4_agg,Q4,aggregation,5,28,0.157078,0.146165,0.006206,0.138746,0.157573,196.0,199.2,3.2,0.0,2026-04-27 12:59:28
duckdb_local,Q4_agg,Q4,aggregation,5,29,0.140636,0.146165,0.006206,0.138746,0.157573,196.0,199.2,3.2,0.0,2026-04-27 12:59:28
duckdb_local,Q4_agg,Q4,aggregation,5,30,0.153749,0.146165,0.006206,0.138746,0.157573,196.0,199.2,3.2,0.0,2026-04-27 12:59:28
duckdb_local,Q7_agg,Q7,aggregation,5,11,0.261712,0.264536,0.007228,0.252892,0.278767,216.43,217.96,1.52,0.0,2026-04-27 13:09:04
duckdb_local,Q7_agg,Q7,aggregation,5,12,0.262187,0.264536,0.007228,0.252892,0.278767,216.43,217.96,1.52,0.0,2026-04-27 13:09:04
duckdb_local,Q7_agg,Q7,aggregation,5,13,0.272149,0.264536,0.007228,0.252892,0.278767,216.43,217.96,1.52,0.0,2026-04-27 13:09:04
duckdb_local,Q7_agg,Q7,aggregation,5,14,0.278067,0.264536,0.007228,0.252892,0.278767,216.43,217.96,1.52,0.0,2026-04-27 13:09:04
duckdb_local,Q7_agg,Q7,aggregation,5,15,0.272519,0.264536,0.007228,0.252892,0.278767,216.43,217.96,1.52,0.0,2026-04-27 13:09:04
duckdb_local,Q7_agg,Q7,aggregation,5,16,0.267923,0.264536,0.007228,0.252892,0.278767,216.43,217.96,1.52,0.0,2026-04-27 13:09:04
duckdb_local,Q7_agg,Q7,aggregation,5,17,0.25978,0.264536,0.007228,0.252892,0.278767,216.43,217.96,1.52,0.0,2026-04-27 13:09:04
duckdb_local,Q7_agg,Q7,aggregation,5,18,0.261124,0.264536,0.007228,0.252892,0.278767,216.43,217.96,1.52,0.0,2026-04-27 13:09:04
duckdb_local,Q7_agg,Q7,aggregation,5,19,0.264632,0.264536,0.007228,0.252892,0.278767,216.43,217.96,1.52,0.0,2026-04-27 13:09:04
duckdb_local,Q7_agg,Q7,aggregation,5,20,0.271588,0.264536,0.007228,0.252892,0.278767,216.43,217.96,1.52,0.0,2026-04-27 13:09:04
duckdb_local,Q7_agg,Q7,aggregation,5,21,0.252892,0.264536,0.007228,0.252892,0.278767,216.43,217.96,1.52,0.0,2026-04-27 13:09:04
duckdb_local,Q7_agg,Q7,aggregation,5,22,0.259219,0.264536,0.007228,0.252892,0.278767,216.43,217.96,1.52,0.0,2026-04-27 13:09:04
duckdb_local,Q7_agg,Q7,aggregation,5,23,0.264037,0.264536,0.007228,0.252892,0.278767,216.43,217.96,1.52,0.0,2026-04-27 13:09:04
duckdb_local,Q7_agg,Q7,aggregation,5,24,0.257902,0.264536,0.007228,0.252892,0.278767,216.43,217.96,1.52,0.0,2026-04-27 13:09:04
duckdb_local,Q7_agg,Q7,aggregation,5,25,0.278767,0.264536,0.007228,0.252892,0.278767,216.43,217.96,1.52,0.0,2026-04-27 13:09:04
duckdb_local,Q7_agg,Q7,aggregation,5,26,0.265147,0.264536,0.007228,0.252892,0.278767,216.43,217.96,1.52,0.0,2026-04-27 13:09:04
duckdb_local,Q7_agg,Q7,aggregation,5,27,0.270623,0.264536,0.007228,0.252892,0.278767,216.43,217.96,1.52,0.0,2026-04-27 13:09:04
duckdb_local,Q7_agg,Q7,aggregation,5,28,0.257962,0.264536,0.007228,0.252892,0.278767,216.43,217.96,1.52,0.0,2026-04-27 13:09:04
duckdb_local,Q7_agg,Q7,aggregation,5,29,0.255209,0.264536,0.007228,0.252892,0.278767,216.43,217.96,1.52,0.0,2026-04-27 13:09:04
duckdb_local,Q7_agg,Q7,aggregation,5,30,0.257271,0.264536,0.007228,0.252892,0.278767,216.43,217.96,1.52,0.0,2026-04-27 13:09:04
duckdb_local,Q17_subquery,Q17,subquery,5,11,0.227797,0.214305,0.006623,0.205382,0.227797,207.31,206.68,-0.62,0.0,2026-04-27 13:18:38
duckdb_local,Q17_subquery,Q17,subquery,5,12,0.212768,0.214305,0.006623,0.205382,0.227797,207.31,206.68,-0.62,0.0,2026-04-27 13:18:38
duckdb_local,Q17_subquery,Q17,subquery,5,13,0.2066,0.214305,0.006623,0.205382,0.227797,207.31,206.68,-0.62,0.0,2026-04-27 13:18:38
duckdb_local,Q17_subquery,Q17,subquery,5,14,0.207203,0.214305,0.006623,0.205382,0.227797,207.31,206.68,-0.62,0.0,2026-04-27 13:18:38
duckdb_local,Q17_subquery,Q17,subquery,5,15,0.227107,0.214305,0.006623,0.205382,0.227797,207.31,206.68,-0.62,0.0,2026-04-27 13:18:38
duckdb_local,Q17_subquery,Q17,subquery,5,16,0.21668,0.214305,0.006623,0.205382,0.227797,207.31,206.68,-0.62,0.0,2026-04-27 13:18:38
duckdb_local,Q17_subquery,Q17,subquery,5,17,0.20629,0.214305,0.006623,0.205382,0.227797,207.31,206.68,-0.62,0.0,2026-04-27 13:18:38
duckdb_local,Q17_subquery,Q17,subquery,5,18,0.21986,0.214305,0.006623,0.205382,0.227797,207.31,206.68,-0.62,0.0,2026-04-27 13:18:38
duckdb_local,Q17_subquery,Q17,subquery,5,19,0.210572,0.214305,0.006623,0.205382,0.227797,207.31,206.68,-0.62,0.0,2026-04-27 13:18:38
duckdb_local,Q17_subquery,Q17,subquery,5,20,0.210728,0.214305,0.006623,0.205382,0.227797,207.31,206.68,-0.62,0.0,2026-04-27 13:18:38
duckdb_local,Q17_subquery,Q17,subquery,5,21,0.205382,0.214305,0.006623,0.205382,0.227797,207.31,206.68,-0.62,0.0,2026-04-27 13:18:38
duckdb_local,Q17_subquery,Q17,subquery,5,22,0.2153,0.214305,0.006623,0.205382,0.227797,207.31,206.68,-0.62,0.0,2026-04-27 13:18:38
duckdb_local,Q17_subquery,Q17,subquery,5,23,0.217454,0.214305,0.006623,0.205382,0.227797,207.31,206.68,-0.62,0.0,2026-04-27 13:18:38
duckdb_local,Q17_subquery,Q17,subquery,5,24,0.222647,0.214305,0.006623,0.205382,0.227797,207.31,206.68,-0.62,0.0,2026-04-27 13:18:38
duckdb_local,Q17_subquery,Q17,subquery,5,25,0.219473,0.214305,0.006623,0.205382,0.227797,207.31,206.68,-0.62,0.0,2026-04-27 13:18:38
duckdb_local,Q17_subquery,Q17,subquery,5,26,0.209055,0.214305,0.006623,0.205382,0.227797,207.31,206.68,-0.62,0.0,2026-04-27 13:18:38
duckdb_local,Q17_subquery,Q17,subquery,5,27,0.211844,0.214305,0.006623,0.205382,0.227797,207.31,206.68,-0.62,0.0,2026-04-27 13:18:38
duckdb_local,Q17_subquery,Q17,subquery,5,28,0.219618,0.214305,0.006623,0.205382,0.227797,207.31,206.68,-0.62,0.0,2026-04-27 13:18:38
duckdb_local,Q17_subquery,Q17,subquery,5,29,0.208511,0.214305,0.006623,0.205382,0.227797,207.31,206.68,-0.62,0.0,2026-04-27 13:18:38
duckdb_local,Q17_subquery,Q17,subquery,5,30,0.211217,0.214305,0.006623,0.205382,0.227797,207.31,206.68,-0.62,0.0,2026-04-27 13:18:38
duckdb_local,Q20_subquery,Q20,subquery,5,11,0.212804,0.205205,0.006025,0.195206,0.218645,221.59,222.71,1.12,0.0,2026-04-27 13:28:13
duckdb_local,Q20_subquery,Q20,subquery,5,12,0.210082,0.205205,0.006025,0.195206,0.218645,221.59,222.71,1.12,0.0,2026-04-27 13:28:13
duckdb_local,Q20_subquery,Q20,subquery,5,13,0.218645,0.205205,0.006025,0.195206,0.218645,221.59,222.71,1.12,0.0,2026-04-27 13:28:13
duckdb_local,Q20_subquery,Q20,subquery,5,14,0.212549,0.205205,0.006025,0.195206,0.218645,221.59,222.71,1.12,0.0,2026-04-27 13:28:13
duckdb_local,Q20_subquery,Q20,subquery,5,15,0.199566,0.205205,0.006025,0.195206,0.218645,221.59,222.71,1.12,0.0,2026-04-27 13:28:13
duckdb_local,Q20_subquery,Q20,subquery,5,16,0.210843,0.205205,0.006025,0.195206,0.218645,221.59,222.71,1.12,0.0,2026-04-27 13:28:13
duckdb_local,Q20_subquery,Q20,subquery,5,17,0.208501,0.205205,0.006025,0.195206,0.218645,221.59,222.71,1.12,0.0,2026-04-27 13:28:13
duckdb_local,Q20_subquery,Q20,subquery,5,18,0.201891,0.205205,0.006025,0.195206,0.218645,221.59,222.71,1.12,0.0,2026-04-27 13:28:13
duckdb_local,Q20_subquery,Q20,subquery,5,19,0.197735,0.205205,0.006025,0.195206,0.218645,221.59,222.71,1.12,0.0,2026-04-27 13:28:13
duckdb_local,Q20_subquery,Q20,subquery,5,20,0.195206,0.205205,0.006025,0.195206,0.218645,221.59,222.71,1.12,0.0,2026-04-27 13:28:13
duckdb_local,Q20_subquery,Q20,subquery,5,21,0.201308,0.205205,0.006025,0.195206,0.218645,221.59,222.71,1.12,0.0,2026-04-27 13:28:13
duckdb_local,Q20_subquery,Q20,subquery,5,22,0.205041,0.205205,0.006025,0.195206,0.218645,221.59,222.71,1.12,0.0,2026-04-27 13:28:13
duckdb_local,Q20_subquery,Q20,subquery,5,23,0.200092,0.205205,0.006025,0.195206,0.218645,221.59,222.71,1.12,0.0,2026-04-27 13:28:13
duckdb_local,Q20_subquery,Q20,subquery,5,24,0.196589,0.205205,0.006025,0.195206,0.218645,221.59,222.71,1.12,0.0,2026-04-27 13:28:13
duckdb_local,Q20_subquery,Q20,subquery,5,25,0.209586,0.205205,0.006025,0.195206,0.218645,221.59,222.71,1.12,0.0,2026-04-27 13:28:13
